name,type,address,quarter,city,phone,rating,verified,is_top_partner,special_badge,description,image_url,url,activities,has_contact_form,offers_free_trial
Gymnasia Cil,Club de sport,au Quartier Cil  à  Casablanca,au Quartier Cil,Casablanca,N/A,0,False,False,N/A,"Gymnasia Cil est votre club de sport à Casablanca, situé exactement à 130, Rue Larache, CIL boulevard Yacoub Al Manssour au quartier CIL à Casablanca. Gymnasia Cil vous accueille et propose un ensemble de services et d'activités : Musculation, Fitness, Aerodan...",https://www.clubs.ma/assets/img280/767/gymnasia-cil-club-de-sport-casablanca-767.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/gymnasia-cil,"Musculation, Fitness, Aerodance",False,False
Gymnasia Florida,Club de sport,au Quartier Sidi Maarouf 1  à  Casablanca,au Quartier Sidi Maarouf 1,Casablanca,N/A,0,False,False,N/A,"Gymnasia Florida est votre club de sport à Casablanca, situé exactement à 281, Route Sidi Maârouf ,En face de métro au quartier SIDI MAAROUF 1 à Casablanca. Gymnasia Florida vous accueille et propose un ensemble de services et d'activités : Aqua gym, Musculati...",https://www.clubs.ma/assets/img280/783/gymnasia-florida-club-de-sport-casablanca-783.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/gymnasia-florida,"Aqua gym, Musculation, Fitness, Danse orientale",False,False
Gymnasia Gauthier,Club de sport,au Quartier Gauthier  à  Casablanca,au Quartier Gauthier,Casablanca,N/A,0,False,False,N/A,"Gymnasia Gauthier est votre club de sport à Casablanca, situé exactement à 53, Rue Moussan Ibn Noussair ,En face de la clinique Atlas au quartier GAUTHIER à Casablanca. Gymnasia Gauthier vous accueille et propose un ensemble de services et d'activités : Muscul...",https://www.clubs.ma/assets/img280/771/gymnasia-gauthier-club-de-sport-casablanca-771.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/gymnasia-gauthier,"Musculation, Fitness, Danse, Zumba",False,False
Gymnasia Maarif,Club de sport,au Quartier Maarif  à  Casablanca,au Quartier Maarif,Casablanca,N/A,0,False,False,N/A,"Gymnasia Maarif est votre club de sport à Casablanca, situé exactement à 113, Quartier Forât Complexe Mohammed V au quartier MAARIF à Casablanca. Gymnasia Maarif vous accueille et propose un ensemble de services et d'activités : Aqua gym, Natation, Musculation...",https://www.clubs.ma/assets/img280/775/gymnasia-maarif-club-de-sport-casablanca-775.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/gymnasia-maarif,"Aqua gym, Natation, Musculation, Fitness",False,False
Le Centre du Reiki,Club de sport,au Quartier Hopitaux  à  Casablanca,au Quartier Hopitaux,Casablanca,N/A,0,False,False,N/A,Le Centre du Reiki est un espace dédié exclusivement à votre bien être.,https://www.clubs.ma/assets/img280/88/le-centre-du-reiki-club-de-sport-casablanca-88.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/le-centre-du-reiki,Aikido,False,False
Aquaparc,Club de sport,à  Casablanca,N/A,Casablanca,N/A,0,False,False,N/A,"Tamaris Aquaparc, c’est le royaume de l’eau et de tous ses plaisirs : 10 000 m2 d’eau traitée et filtrée en permanence, au milieu d’un espace paysager de 7,5 hectares.
La piscine à vagues, l’immense rivière lente, le paradis des plus petits ainsi qu’une grand...",https://www.clubs.ma/assets/img280/19/aquaparc-club-de-sport-casablanca-19.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/aquaparc,"Natation, Bowling",False,False
Atlantique football Club,Club de sport,au Quartier Ain Diab  à  Casablanca,au Quartier Ain Diab,Casablanca,N/A,0,False,False,N/A,Atlantique Football Club est un centre de foot loisirs de 10 terrains de football synthétiques 5/5 et 7/7 construit dans un cadre fantastique en bord de mer et vous offrant tous les services complémentaires.,https://www.clubs.ma/assets/img280/446/atlantique-football-club-club-de-sport-casablanca-446.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/atlantique-football-club,"Football, Padel, Foot à 5, Foot à 7",True,True
City Club Zerktouni,Club de sport,à  Casablanca,N/A,Casablanca,N/A,0,False,False,N/A,"City Club Zerktouni est votre club de sport à Casablanca, situé exactement à N° 269 Boulevard Zerktouni ,Devant la maison maserati en plein coeur de Casablanca. City Club Zerktouni vous accueille et propose un ensemble de services et d'activités : Musculation,...",https://www.clubs.ma/assets/img280/754/city-club-zerktouni-club-de-sport-casablanca-754.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/city-club-zerktouni,"Musculation, Fitness, Zumba",False,False
City Foot 5,Club de sport,au Quartier Californie  à  Casablanca,au Quartier Californie,Casablanca,N/A,0,False,False,N/A,"City Foot 5 est votre club de foot en plein cœur de Casablanca.
Pratiquez le foot comme vous le voulez avec nos terrains 5vs5 , 7vs7 et 11vs11 !",https://www.clubs.ma/assets/img280/517/city-foot-5-club-de-sport-casablanca-517.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/city-foot-5,"Football, Foot à 5",True,True
COC Rugby,Club de sport,au Quartier Beausejour  à  Casablanca,au Quartier Beausejour,Casablanca,N/A,0,False,False,N/A,"L'ecole de rugby est ouverte à tous à partir de 5 ans.
Entraînements le mercredi après midi et en semaine à partir des poussins.",https://www.clubs.ma/assets/img280/496/coc-rugby-club-de-sport-casablanca-496.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/coc-rugby,Rugby,False,False
Damanjot Yoga Center,Club de sport,au Quartier Bourgogne  à  Casablanca,au Quartier Bourgogne,Casablanca,N/A,0,False,False,N/A,Le Yin Yoga est une pratique douce qui vous permet de trouver le calme en profondeur en tenant des postures dans une séquence accessible aux débutants comme aux élèves plus avancés.,https://www.clubs.ma/assets/img280/504/damanjot-yoga-center-club-de-sport-casablanca-504.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/damanjot-yoga-center,"Yoga, Kung fu",False,False
Etoile Foot Ball Academy (Efa),Club de sport,au Quartier Beausejour  à  Casablanca,au Quartier Beausejour,Casablanca,N/A,0,False,False,N/A,Académie de Football pour les 4-14 ans - Casablanca.,https://www.clubs.ma/assets/img280/501/etoile-foot-ball-academy-efa-club-de-sport-casablanca-501.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/etoile-foot-ball-academy-efa,Football,False,FalseMiami Fitness Club,Club de sport,au Quartier Ain Diab  à  Casablanca,au Quartier Ain Diab,Casablanca,N/A,0,False,False,N/A,"Depuis 15 ans déjà, le Miami Fitness Club, situé en bord de mer sur la prestigieuse côte casablancaise, s'impose comme le leader des salles sportives marocaines.",https://www.clubs.ma/assets/img280/530/miami-fitness-club-club-de-sport-casablanca-530.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/miami-fitness-club,"Aqua gym, Musculation, Fitness, Aerobic",True,True
Royal Club Equestre Anfa,Club équestre,au Quartier Ain Diab  à  Casablanca,au Quartier Ain Diab,Casablanca,N/A,0,False,False,N/A,"Club historique de Casablanca, situé au cœur de la ville, votre club fait peau neuve pour accueillir les petits comme les grands amateurs d'équitation.",https://www.clubs.ma/assets/img280/591/royal-club-equestre-anfa-club-equestre-casablanca-591.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/royal-club-equestre-anfa,"Randonnée équestre, Équitation",True,True
Royal Golf d'Anfa,Club de sport,au Quartier Anfa Superieur  à  Casablanca,au Quartier Anfa Superieur,Casablanca,N/A,0,False,False,N/A,"Le golf d’Anfa est un 9 trous situé au coeur de Casablanca. Par 70 de 5.537m, ce n’est pas avec des qualités de puissance que ce tracé doit être affronté mais avec de l’imagination en se préparant à quelques surprises et surtout avec un excellent petit jeu.",https://www.clubs.ma/assets/img280/582/royal-golf-d-anfa-club-de-sport-casablanca-582.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/royal-golf-d-anfa,Golf,True,True
AMANA Fitness,Club de sport,au Quartier Lissasfa 1  à  Casablanca,au Quartier Lissasfa 1,Casablanca,N/A,0,False,False,N/A,"AMANA Fitness est votre club de sport à Casablanca, situé exactement à km 10.5 route eljadida lissasfa/residence al amana au quartier LISSASFA 1 à Casablanca. AMANA Fitness vous accueille et propose un ensemble de services et d'activités : Taekwondo, Musculati...",https://www.clubs.ma/assets/img280/1040/amana-fitness-club-de-sport-casablanca-1040.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/amana-fitness,"Taekwondo, Musculation, Karaté, Fitness",True,True
Atelier de Danse Latifa Hajjaj,Ecole de danse,au Quartier Gauthier  à  Casablanca,au Quartier Gauthier,Casablanca,N/A,0,False,False,N/A,"L’Atelier Latifa Hajjaj de Casablanca, est une école de danse et un centre de renommée, situé au coeur du quartier Gauthier à la capitale économique marocaine Casablanca, et qui a tiré au clair plusieurs générations de danseurs amateurs et professionnels. Depu...",https://www.clubs.ma/assets/img280/125/atelier-de-danse-latifa-hajjaj-ecole-de-danse-casablanca-125.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/atelier-de-danse-latifa-hajjaj,"Hip hop, Danse classique, Danse, Zumba",False,False
BFIT CLUB,Club de sport,au Quartier Racine  à  Casablanca,au Quartier Racine,Casablanca,N/A,0,False,False,N/A,"BFIT est un club de sport avec un nouveau concept sportif de Fitness Club urbain à Casablanca, qui va révolutionner la remise en forme au Maroc. Le style « Boutique » se traduit par un service personnalisé haut de gamme, des programmes d'entraînement sur mesur...",https://www.clubs.ma/assets/img280/152/bfit-club-club-de-sport-casablanca-152.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/bfit-club,"Self défense, Boxe anglaise, Boxe, Danse",True,True
Bodycure,Club de sport,au Quartier Bourgogne  à  Casablanca,au Quartier Bourgogne,Casablanca,N/A,0,False,False,N/A,"Bodycure est votre club de sport à Casablanca, situé exactement à N°62, Rue Ibnou Halqua (au dessus de hammam Taj santé)  au quartier BOURGOGNE à Casablanca. Bodycure vous accueille et propose un ensemble de services et d'activités : Fitness, Danse orientale,...",https://www.clubs.ma/assets/img280/619/bodycure-club-de-sport-casablanca-619.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/bodycure,"Fitness, Danse orientale, Aerobic, Danse",False,False
Bodymasters,Salle de sport,au Quartier Hay Nassim  à  Casablanca,au Quartier Hay Nassim,Casablanca,N/A,0,False,False,N/A,"Il nous fait plaisir de vous accueillir à l'Association Sportive BODYMASTERS un des centres de conditionnement physique le mieux équipé de Casablanca.  Riche en experts en divers domaines de conditionnement physique et des arts martiaux, notre asiîration est d...",https://www.clubs.ma/assets/img280/622/bodymasters-salle-de-sport-casablanca-622.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/bodymasters,"Musculation, Fitness, Aerobic, Arts martiaux",False,False
Centre Sportif de Casablanca,Salle de sport,au Quartier Maarif  à  Casablanca,au Quartier Maarif,Casablanca,N/A,0,False,False,N/A,"Découvrez les bienfaits du judo, les spécificités et les conséquences tant physiques que psychologiques sur le développement de votre enfant.",https://www.clubs.ma/assets/img280/624/centre-sportif-de-casablanca-salle-de-sport-casablanca-624.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/centre-sportif-de-casablanca,Judo,True,True
City Club Val Fleuri,Club de sport,au Quartier Val Fleuri  à  Casablanca,au Quartier Val Fleuri,Casablanca,N/A,0,False,False,N/A,"City Club Val Fleuri est votre club de sport à Casablanca, situé exactement à Rue malarmé au quartier VAL FLEURI à Casablanca. City Club Val Fleuri vous accueille et propose un ensemble de services et d'activités : Aqua gym, Musculation, Fitness, Danse orienta...",https://www.clubs.ma/assets/img280/763/city-club-val-fleuri-club-de-sport-casablanca-763.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/city-club-val-fleuri,"Aqua gym, Musculation, Fitness, Danse orientale",False,False
Gymnasia Kids,Club de sport,au Quartier Maarif Extension  à  Casablanca,au Quartier Maarif Extension,Casablanca,N/A,0,False,False,N/A,"Gymnasia Kids est votre club de sport à Casablanca, situé exactement à boulevard Ghandi, 5 Rue des Asphodèles au quartier MAARIF EXTENSION à Casablanca. Gymnasia Kids vous accueille et propose un ensemble de services et d'activités : Taekwondo, Self défense, J...",https://www.clubs.ma/assets/img280/798/gymnasia-kids-club-de-sport-casablanca-798.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/gymnasia-kids,"Taekwondo, Self défense, Judo, Karaté",False,False
Gymnasia Polo,Club de sport,au Quartier Polo  à  Casablanca,au Quartier Polo,Casablanca,N/A,0,False,False,N/A,"Gymnasia Polo est votre club de sport à Casablanca, situé exactement à 48, Avenue d'Erymenthe  au quartier POLO à Casablanca. Gymnasia Polo vous accueille et propose un ensemble de services et d'activités : Taekwondo, Self défense, Natation, Musculation, Fitne...",https://www.clubs.ma/assets/img280/791/gymnasia-polo-club-de-sport-casablanca-791.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/gymnasia-polo,"Taekwondo, Self défense, Natation, Musculation",False,False
Tamaris Bowling Casablanca,Centre de loisirs sportifs,à  Casablanca,N/A,Casablanca,N/A,0,False,False,N/A,Tamaris Bowling met à votre disposition 12 pistes BRUNSWICK professionnelles de dernière génération. Nos pistes sont entretenues quotidiennement pour vous permettre de jouer dans des conditions optimales.,https://www.clubs.ma/assets/img280/1351/tamaris-bowling-casablanca-centre-de-loisirs-sportifs-casablanca-1351.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/tamaris-bowling-casablanca,Bowling,True,True
A.S.A.S Tennis Club,Club de Tennis,au Quartier Ain Sebaa  à  Casablanca,au Quartier Ain Sebaa,Casablanca,N/A,0,False,False,N/A,"A.S.A.S Tennis Club est votre club de tennis à Casablanca, situé exactement à 29, Allée des Parcs - Ain Sebâaa au quartier AIN SEBAA à Casablanca. A.S.A.S Tennis Club vous accueille et propose un ensemble de services et d'activités : Tennis, et autres. A.S.A.S...",https://www.clubs.ma/assets/img280/6/a-s-a-s-tennis-club-club-de-tennis-casablanca-6.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/a-s-a-s-tennis-club,Tennis,False,False
Academie des Arts et de la Danse,Club de sport,au Quartier Bourgogne  à  Casablanca,au Quartier Bourgogne,Casablanca,N/A,0,False,False,N/A,"Academie des Arts et de la Danse est votre club de sport à Casablanca, situé exactement à N°24, Avenue de Nice au quartier BOURGOGNE à Casablanca. Academie des Arts et de la Danse vous accueille et propose un ensemble de services et d'activités : Danse, et aut...",https://www.clubs.ma/assets/img280/149/academie-des-arts-et-de-la-danse-club-de-sport-casablanca-149.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/academie-des-arts-et-de-la-danse,Danse,False,FalseActive Dojo de Casablanca (Salle 1),Salle de sport,au Quartier Maarif Extension  à  Casablanca,au Quartier Maarif Extension,Casablanca,N/A,0,False,False,N/A,"Active Dojo de Casablanca (Salle 1) est votre salle de sport à Casablanca, située exactement à N°31, Rue Abou Hassan Assaghir,Résidence Melrose II au quartier MAARIF EXTENSION à Casablanca. Active Dojo de Casablanca (Salle 1) vous accueille et propose un ensem...",https://www.clubs.ma/assets/img280/626/active-dojo-de-casablanca-salle-1-salle-de-sport-casablanca-626.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/active-dojo-de-casablanca-salle-1,"Judo, Arts martiaux",False,False
Active Dojo de Casablanca (Salle 2),Salle de sport,au Quartier Maarif Extension  à  Casablanca,au Quartier Maarif Extension,Casablanca,N/A,0,False,False,N/A,"Active Dojo de Casablanca (Salle 2) est votre salle de sport à Casablanca, située exactement à N°65, Rue d'Épinal, Résidence du Stade au quartier MAARIF EXTENSION à Casablanca. Active Dojo de Casablanca (Salle 2) vous accueille et propose un ensemble de servic...",https://www.clubs.ma/assets/img280/627/active-dojo-de-casablanca-salle-2-salle-de-sport-casablanca-627.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/active-dojo-de-casablanca-salle-2,"Judo, Arts martiaux",False,False
Adam Gym,Salle de sport,au Quartier Hay Mohammadi  à  Casablanca,au Quartier Hay Mohammadi,Casablanca,N/A,0,False,False,N/A,"Adam Gym est votre salle de sport à Casablanca, située exactement à Boulevard Al Fouarat au quartier HAY MOHAMMADI à Casablanca. Adam Gym vous accueille et propose un ensemble de services et d'activités : Musculation, Fitness, et autres. Adam Gym est une salle...",https://www.clubs.ma/assets/img280/7/adam-gym-salle-de-sport-casablanca-7.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/adam-gym,"Musculation, Fitness",False,False
